"ticket_no","name","ticket_title","description_plain","comments","solution"
T020957,iApp,VMS Error from Biotech plant,"VMS application continues to buffer, causing a very slow response. Visitors and vendors are experiencing problems due to the VMS's slow response. Please look into this issue and resolve it as soon as possible. We have making manual passes due to this error.","1. The client reported that the IAPP is working too slowly and it is taking a long time to reflect the page. 
2. I opened the IAPP and found that it was working slowly. When I clicked on any module, it took too much time to open the page. 
3. I checked the Zydus server, and it was not responding properly due to a server hang issue. 
4. After that, I opened the Task Manager and found that CPU consumption was high, showing 98%, which is why the software was not working properly. 
5. I found that ""dcpatchscan.exe"" was consuming high CPU, so I connected with the Zydus HO IT team and discussed the need to end the process for this exe and remove it from the Task Manager. 
6. I stopped the Spectra worker process and IIS server, waited for some time, and then restarted both processes. 
7. Now, the CPU consumption is normal, so I executed the following query in the database: ```sql SELECT r.cpu_time AS cpu, s.login_name, DATEDIFF(SECOND, last_request_start_time, getdate()) AS Seconds, s.session_id AS SessionID, blocking_session_id AS Blocking, SUBSTRING(st.text, (statement_start_offset/2)+1, ABS(((CASE statement_end_offset WHEN -1 THEN DATALENGTH(st.text) ELSE statement_end_offset END - statement_start_offset)/2) + 1 )) AS statement_text, OBJECT_SCHEMA_NAME(objectid, r.database_id) AS SchemaName FROM sys.dm_exec_requests r INNER JOIN sys.dm_exec_sessions s ON s.session_id = r.session_id CROSS APPLY sys.dm_exec_sql_text(sql_handle) AS st ORDER BY Seconds DESC ``` 8. I found two or three services showing high CPU usage, so I killed those processes in the database. 
9. I also removed unwanted data from the C drive to manage the drive space. The IAPP software is working fine now.
10.After some time, the system was still working slowly, so I discussed the issue with Setul Sir and accessed the Zydus database server.
11.I connected with the Zydus IT team and requested admin rights for the database server.
12.After some time, the database server rights were granted, and we restarted the SQL Server.
13.The issue persisted, so we executed the machineheader query and found that nine dump processes were started simultaneously, which was causing the software to run slowly.
14.The issue was identified on the Zydus side. We removed the machineheader command from the database, and now the software is functioning properly.","1. The client reported that the IAPP is working too slowly and it is taking a long time to reflect the page. 
2. I opened the IAPP and found that it was working slowly. When I clicked on any module, it took too much time to open the page. 
3. I checked the Zydus server, and it was not responding properly due to a server hang issue. 
4. After that, I opened the Task Manager and found that CPU consumption was high, showing 98%, which is why the software was not working properly. 
5. I found that ""dcpatchscan.exe"" was consuming high CPU, so I connected with the Zydus HO IT team and discussed the need to end the process for this exe and remove it from the Task Manager. 
6. I stopped the Spectra worker process and IIS server, waited for some time, and then restarted both processes. 
7. Now, the CPU consumption is normal, so I executed the following query in the database: ```sql SELECT r.cpu_time AS cpu, s.login_name, DATEDIFF(SECOND, last_request_start_time, getdate()) AS Seconds, s.session_id AS SessionID, blocking_session_id AS Blocking, SUBSTRING(st.text, (statement_start_offset/2)+1, ABS(((CASE statement_end_offset WHEN -1 THEN DATALENGTH(st.text) ELSE statement_end_offset END - statement_start_offset)/2) + 1 )) AS statement_text, OBJECT_SCHEMA_NAME(objectid, r.database_id) AS SchemaName FROM sys.dm_exec_requests r INNER JOIN sys.dm_exec_sessions s ON s.session_id = r.session_id CROSS APPLY sys.dm_exec_sql_text(sql_handle) AS st ORDER BY Seconds DESC ``` 8. I found two or three services showing high CPU usage, so I killed those processes in the database. 
9. I also removed unwanted data from the C drive to manage the drive space. The IAPP software is working fine now.
10.After some time, the system was still working slowly, so I discussed the issue with Setul Sir and accessed the Zydus database server.
11.I connected with the Zydus IT team and requested admin rights for the database server.
12.After some time, the database server rights were granted, and we restarted the SQL Server.
13.The issue persisted, so we executed the machineheader query and found that nine dump processes were started simultaneously, which was causing the software to run slowly.
14.The issue was identified on the Zydus side. We removed the machineheader command from the database, and now the software is functioning properly."
T020958,iApp,VMS not working ,VMS System Not Working Properly In Alidac Plant. Please Resolve This Issue.,"1. The client reported that the IAPP is working too slowly and it is taking a long time to reflect the page. 
2. I opened the IAPP and found that it was working slowly. When I clicked on any module, it took too much time to open the page. 
3. I checked the Zydus server, and it was not responding properly due to a server hang issue. 
4. After that, I opened the Task Manager and found that CPU consumption was high, showing 98%, which is why the software was not working properly. 
5. I found that ""dcpatchscan.exe"" was consuming high CPU, so I connected with the Zydus HO IT team and discussed the need to end the process for this exe and remove it from the Task Manager. 
6. I stopped the Spectra worker process and IIS server, waited for some time, and then restarted both processes. 
7. Now, the CPU consumption is normal, so I executed the following query in the database: ```sql SELECT r.cpu_time AS cpu, s.login_name, DATEDIFF(SECOND, last_request_start_time, getdate()) AS Seconds, s.session_id AS SessionID, blocking_session_id AS Blocking, SUBSTRING(st.text, (statement_start_offset/2)+1, ABS(((CASE statement_end_offset WHEN -1 THEN DATALENGTH(st.text) ELSE statement_end_offset END - statement_start_offset)/2) + 1 )) AS statement_text, OBJECT_SCHEMA_NAME(objectid, r.database_id) AS SchemaName FROM sys.dm_exec_requests r INNER JOIN sys.dm_exec_sessions s ON s.session_id = r.session_id CROSS APPLY sys.dm_exec_sql_text(sql_handle) AS st ORDER BY Seconds DESC ``` 8. I found two or three services showing high CPU usage, so I killed those processes in the database. 
9. I also removed unwanted data from the C drive to manage the drive space. The IAPP software is working fine now.
10.After some time, the system was still working slowly, so I discussed the issue with Setul Sir and accessed the Zydus database server.
11.I connected with the Zydus IT team and requested admin rights for the database server.
12.After some time, the database server rights were granted, and we restarted the SQL Server.
13.The issue persisted, so we executed the machineheader query and found that nine dump processes were started simultaneously, which was causing the software to run slowly.
14.The issue was identified on the Zydus side. We removed the machineheader command from the database, and now the software is functioning properly.","1. The client reported that the IAPP is working too slowly and it is taking a long time to reflect the page. 
2. I opened the IAPP and found that it was working slowly. When I clicked on any module, it took too much time to open the page. 
3. I checked the Zydus server, and it was not responding properly due to a server hang issue. 
4. After that, I opened the Task Manager and found that CPU consumption was high, showing 98%, which is why the software was not working properly. 
5. I found that ""dcpatchscan.exe"" was consuming high CPU, so I connected with the Zydus HO IT team and discussed the need to end the process for this exe and remove it from the Task Manager. 
6. I stopped the Spectra worker process and IIS server, waited for some time, and then restarted both processes. 
7. Now, the CPU consumption is normal, so I executed the following query in the database: ```sql SELECT r.cpu_time AS cpu, s.login_name, DATEDIFF(SECOND, last_request_start_time, getdate()) AS Seconds, s.session_id AS SessionID, blocking_session_id AS Blocking, SUBSTRING(st.text, (statement_start_offset/2)+1, ABS(((CASE statement_end_offset WHEN -1 THEN DATALENGTH(st.text) ELSE statement_end_offset END - statement_start_offset)/2) + 1 )) AS statement_text, OBJECT_SCHEMA_NAME(objectid, r.database_id) AS SchemaName FROM sys.dm_exec_requests r INNER JOIN sys.dm_exec_sessions s ON s.session_id = r.session_id CROSS APPLY sys.dm_exec_sql_text(sql_handle) AS st ORDER BY Seconds DESC ``` 8. I found two or three services showing high CPU usage, so I killed those processes in the database. 
9. I also removed unwanted data from the C drive to manage the drive space. The IAPP software is working fine now.
10.After some time, the system was still working slowly, so I discussed the issue with Setul Sir and accessed the Zydus database server.
11.I connected with the Zydus IT team and requested admin rights for the database server.
12.After some time, the database server rights were granted, and we restarted the SQL Server.
13.The issue persisted, so we executed the machineheader query and found that nine dump processes were started simultaneously, which was causing the software to run slowly.
14.The issue was identified on the Zydus side. We removed the machineheader command from the database, and now the software is functioning properly."
T020960,NetXsControl Ent.,Auto clock synchronization ,Auto clock synchronization,Guided them to auto set time on netxs 52 version.,Guided them to auto set time on netxs 52 version.
T020961,iApp,Request for AMC pop Up removal,Request for AMC pop Up removal,License pending from internal team,As we have update license now pop up not showing and issue resolved.
T020961,iApp,Request for AMC pop Up removal,Request for AMC pop Up removal,License pending from internal team,As we have update license now pop up not showing and issue resolved.
T020961,iApp,Request for AMC pop Up removal,Request for AMC pop Up removal,As we have update license now pop up not showing and issue resolved.,As we have update license now pop up not showing and issue resolved.
T020962,,Spectra Login Not Access In New Email ID & New Login,"Dear Team, Please Solve This Problem Urgently. We need your engineer support as the system in which you had installed the Face recognition software can’t be used now since the system got migrated due to company name & email ID change. System email ID is change so password reset link not sent to new email. Old Email Id – Kgi.dispatchdesk@kotak.com New Email Id – Zkgi.dispatchdesk@zurichkotak.com Thanks &",Duplicate ticket T021039,Duplicate ticket T021039
T020963,iApp,UAT Server Migration,UAT Server Migration,"Ticket made on behalf of milan sir, alinging it to him",Database restored and install iApp and mapped client server  for login and guided to export report
T020963,iApp,UAT Server Migration,UAT Server Migration,We called two time and inform us they wait for client webex remote .,Database restored and install iApp and mapped client server  for login and guided to export report
T020963,iApp,UAT Server Migration,UAT Server Migration,We called two time and inform us they wait for client webex remote .,Database restored and install iApp and mapped client server  for login and guided to export report
T020963,iApp,UAT Server Migration,UAT Server Migration,We called SI  two time  and inform us they wait for client webex remote .,Database restored and install iApp and mapped client server  for login and guided to export report
T020963,iApp,UAT Server Migration,UAT Server Migration,.,Database restored and install iApp and mapped client server  for login and guided to export report
T020963,iApp,UAT Server Migration,UAT Server Migration,Database restored and install iApp and mapped client server  for login and guided to export report,Database restored and install iApp and mapped client server  for login and guided to export report
T020964,,Report in ARS Winnet software,"Dear Sir/Madam, We hereby request to understand Some reports of the subject of our attendance system online.Thanks &",will connect on Monday,Required training is provided 
T020964,,Report in ARS Winnet software,"Dear Sir/Madam, We hereby request to understand Some reports of the subject of our attendance system online.Thanks &",will connect on Monday,Required training is provided 
T020964,,Report in ARS Winnet software,"Dear Sir/Madam, We hereby request to understand Some reports of the subject of our attendance system online.Thanks &",Required training is provided ,Required training is provided 
T020965,,Maternity Leave Show in Minus,"Dear Gaurang, We have identified an issue regarding the Maternity leave balance in the system, which is showing as a negative balance. We found that the Male Leave Policy has been assigned to the employee. As per attached screenshots, the system is allowing the employee to apply for Maternity leave, it is causing the leave balance to appear in the negative. Could you please look into this matter and resolve the issue at your earliest Employee code : 341672 Location : Sachana Thanks &",I will check and update the client.,Leave configure as a unpaid . which allow user to allow leave in negative balance.
T020965,,Maternity Leave Show in Minus,"Dear Gaurang, We have identified an issue regarding the Maternity leave balance in the system, which is showing as a negative balance. We found that the Male Leave Policy has been assigned to the employee. As per attached screenshots, the system is allowing the employee to apply for Maternity leave, it is causing the leave balance to appear in the negative. Could you please look into this matter and resolve the issue at your earliest Employee code : 341672 Location : Sachana Thanks &",I will check and update the client.,Leave configure as a unpaid . which allow user to allow leave in negative balance.
T020966,BioStamp 3S,CARD ACCESS ISSUE,CARD ACCESS ISSUE 03187085,Connected partner to understand the issue and full address,Verified Rma for RMA000685
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,Not responding call,As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,Not responding call,As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,"Checked and added DateTime field in table & Gave access to NetXS control folder in software path then, configured in DB DateTime field then checked, 
Field is visible but not in proper date format. So, as discussed with Ketul, will connect by tomorrow.",As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,"Checked and added DateTime field in table & Gave access to NetXS control folder in software path then, configured in DB DateTime field then checked, 
Field is visible but not in proper date format. So, as discussed with Ketul, will connect by tomorrow.",As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,"We checked and tried, for date & time field we added front of Rec. date & time option in DB configure path then we checked by query, now the punched data are appearing in proper date & time format.
Client want to connect with Greyt HR team once then will update back to us. Under observation.",As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,"We checked and tried, for date & time field we added front of Rec. date & time option in DB configure path then we checked by query, now the punched data are appearing in proper date & time format.
Client want to connect with Greyt HR team once then will update back to us. Under observation.",As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,Will update me confirmation at 6pm approx.,As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,Will update me confirmation at 6pm approx.,As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,Not responding call.,As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,Not responding call.,As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,Not Responding.,As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,Not Responding.,As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,"As we checked in Database TP table, the data are showing but getting some time to reflect in table.
Tried with new punch just, appearing after 4-5 minutes so, suggested to client punched data are appearing but taking time to show in table.
Under observation. Client will check & confirm.",As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,"As we checked in Database TP table, the data are showing but getting some time to reflect in table.
Tried with new punch just, appearing after 4-5 minutes so, suggested to client punched data are appearing but taking time to show in table.
Under observation. Client will check & confirm.",As per email confirmation. Issue has been resolved.
T020967,NetXsControl Ent.,Fwd: SQL database connectivity issue,The Date and time should be in the same column as in datetime format(as mentioned in the document) but it is created separately. Please make the necessary changes as soon as possible.,As per email confirmation. Issue has been resolved.,As per email confirmation. Issue has been resolved.
T020968,iApp,"Re: Issue with Bhopal Machine - ""Access Denied for the Gate""","We are currently facing an issue with the Bhopal machine, where we are receiving an ""Access Denied for the gate"" message.",Not responding call.,"We checked, Gave local access, check in profile the access were already given, Set card format and finger parameter, Firmware updated,
in last Factory reset and also processed from SQL by Milan bhai.
Now employee can punch by card + Finger.

Software : iApp.
Issue has resolved."
T020968,iApp,"Re: Issue with Bhopal Machine - ""Access Denied for the Gate""","We are currently facing an issue with the Bhopal machine, where we are receiving an ""Access Denied for the gate"" message.",Not responding call.,"We checked, Gave local access, check in profile the access were already given, Set card format and finger parameter, Firmware updated,
in last Factory reset and also processed from SQL by Milan bhai.
Now employee can punch by card + Finger.

Software : iApp.
Issue has resolved."
T020968,iApp,"Re: Issue with Bhopal Machine - ""Access Denied for the Gate""","We are currently facing an issue with the Bhopal machine, where we are receiving an ""Access Denied for the gate"" message.","We checked, Gave local access, check in profile the access were already given, Set card format and finger parameter, Firmware updated,
in last Factory reset and also processed from SQL by Milan bhai.
Now employee can punch by card + Finger.

Software : iApp.
Issue has resolved.","We checked, Gave local access, check in profile the access were already given, Set card format and finger parameter, Firmware updated,
in last Factory reset and also processed from SQL by Milan bhai.
Now employee can punch by card + Finger.

Software : iApp.
Issue has resolved."
T020969,iApp,T019297 : Installation Face Machine,We are facing problem during received punching data and pakhajan site please solve this error .,Email to client for Monday connect.,"Already jignesh is handling this case. He have a ticket in progress.

Duplicate Ticket: T021009"
T020969,iApp,T019297 : Installation Face Machine,We are facing problem during received punching data and pakhajan site please solve this error .,Email to client for Monday connect.,"Already jignesh is handling this case. He have a ticket in progress.

Duplicate Ticket: T021009"
T020969,iApp,T019297 : Installation Face Machine,We are facing problem during received punching data and pakhajan site please solve this error .,"Already jignesh is handling this case. He have a ticket in progress.

Duplicate Ticket: T021009","Already jignesh is handling this case. He have a ticket in progress.

Duplicate Ticket: T021009"
T020970,BioMini Slim 2,BioMini not working,BioMini not working,Faulty device. Sending RMA.,Verified Rma for RMA000734
T020970,BioMini Slim 2,BioMini not working,BioMini not working,BioMini not working. Sending the RMA,Verified Rma for RMA000734
T020971,Biot Device,They wants to change mobile number and Email id.,They wants to change mobile number and Email id.,The issue has been resolved by QC team.,The issue has been resolved by QC team.
T020972,iApp,Amc pop up issue,Amc pop up issue,"Tried to reach on call several times  -9585646164
They shared another number 9108028844 Santosh
He will share link",After confirming from our admin and AMC team and update the license hence pop up has been gone and software is working fine.
T020972,iApp,Amc pop up issue,Amc pop up issue,"Tried to reach on call several times -9585646164 They shared another number 9108028844 Santosh He will share link

",After confirming from our admin and AMC team and update the license hence pop up has been gone and software is working fine.
T020972,iApp,Amc pop up issue,Amc pop up issue,"We had remote session with partner and found that they are using old version.
We requested them to allow us to upgrade on latest version.
Attaching screenshots of version and license.",After confirming from our admin and AMC team and update the license hence pop up has been gone and software is working fine.
T020972,iApp,Amc pop up issue,Amc pop up issue,"8610270486 - ",After confirming from our admin and AMC team and update the license hence pop up has been gone and software is working fine.
T020972,iApp,Amc pop up issue,Amc pop up issue,We update the Iapp version and update the license but still amc pop shows.,After confirming from our admin and AMC team and update the license hence pop up has been gone and software is working fine.
T020972,iApp,Amc pop up issue,Amc pop up issue,We will check the AMC renewal status with our team and update.,After confirming from our admin and AMC team and update the license hence pop up has been gone and software is working fine.
T020972,iApp,Amc pop up issue,Amc pop up issue,After confirming from our admin and AMC team and update the license hence pop up has been gone and software is working fine.,After confirming from our admin and AMC team and update the license hence pop up has been gone and software is working fine.
T020973,iApp,can't get the attendence,the client concern is that they are not able to get the attendance,the client concern is that they are not able to get the attendance so we took the remote and we check that there is no filter selected so we selected the filter and the issue is resolved,the client concern is that they are not able to get the attendance so we took the remote and we check that there is no filter selected so we selected the filter and the issue is resolved
T020975,iApp,Shift pattern for the attendence,as the client concern was they are not getting the punch on the next date,will connect after some time,"The client reported an issue with employees not receiving punches on the correct dates. Upon investigation, we identified discrepancies in the shift patterns, which were contributing to the punch issues. Specifically, the night shift schedule appeared to be incorrectly configured. After reviewing the situation, we made necessary adjustments by modifying the timings for two shifts and extending the work hours for the affected employees. Subsequently, we selected all relevant records and reprocessed the attendance data. Following these changes, the issue was resolved successfully."
T020975,iApp,Shift pattern for the attendence,as the client concern was they are not getting the punch on the next date,will connect after some time,"The client reported an issue with employees not receiving punches on the correct dates. Upon investigation, we identified discrepancies in the shift patterns, which were contributing to the punch issues. Specifically, the night shift schedule appeared to be incorrectly configured. After reviewing the situation, we made necessary adjustments by modifying the timings for two shifts and extending the work hours for the affected employees. Subsequently, we selected all relevant records and reprocessed the attendance data. Following these changes, the issue was resolved successfully."
T020975,iApp,Shift pattern for the attendence,as the client concern was they are not getting the punch on the next date,"The client reported an issue with employees not receiving punches on the correct dates. Upon investigation, we identified discrepancies in the shift patterns, which were contributing to the punch issues. Specifically, the night shift schedule appeared to be incorrectly configured. After reviewing the situation, we made necessary adjustments by modifying the timings for two shifts and extending the work hours for the affected employees. Subsequently, we selected all relevant records and reprocessed the attendance data. Following these changes, the issue was resolved successfully.","The client reported an issue with employees not receiving punches on the correct dates. Upon investigation, we identified discrepancies in the shift patterns, which were contributing to the punch issues. Specifically, the night shift schedule appeared to be incorrectly configured. After reviewing the situation, we made necessary adjustments by modifying the timings for two shifts and extending the work hours for the affected employees. Subsequently, we selected all relevant records and reprocessed the attendance data. Following these changes, the issue was resolved successfully."
T020977,iApp,Wrong leave application shown,Wrong leave application shown in mobile application,assign to ketulbhai,Issue has been resolved after new version update from playstore.
T020977,iApp,Wrong leave application shown,Wrong leave application shown in mobile application,"Hi Zeel,
We have received a bug in the mobile ESS from Sun Pharma.
The user applied for PL leave, but it is showing as LWP in the mobile ESS.
Snapshot shared on mail.",Issue has been resolved after new version update from playstore.
T020977,iApp,Wrong leave application shown,Wrong leave application shown in mobile application,Issue was facing in android app and we have resolved and Update on playstore please take it from playstore,Issue has been resolved after new version update from playstore.
T020977,iApp,Wrong leave application shown,Wrong leave application shown in mobile application,assign to ketulbhai,Issue has been resolved after new version update from playstore.
T020977,iApp,Wrong leave application shown,Wrong leave application shown in mobile application,"The issue we were facing in the Android app has been resolved, and the update is now available on the Play Store. Please download it from there.
",Issue has been resolved after new version update from playstore.
T020977,iApp,Wrong leave application shown,Wrong leave application shown in mobile application,Confirmation pending from sun team,Issue has been resolved after new version update from playstore.
T020977,iApp,Wrong leave application shown,Wrong leave application shown in mobile application,Issue has been resolved after new version update from playstore.,Issue has been resolved after new version update from playstore.
T020978,iApp,version upgrade,Please proceed to update the version for VAPT Guide the steps on email,We schedule remote on Monday 10:30.,We update the version from 4.1.50.0 to 4.1.81.0.
T020978,iApp,version upgrade,Please proceed to update the version for VAPT Guide the steps on email,We schedule remote on Monday 10:30.,We update the version from 4.1.50.0 to 4.1.81.0.
T020978,iApp,version upgrade,Please proceed to update the version for VAPT Guide the steps on email,We update the version from 4.1.50.0 to 4.1.81.0.,We update the version from 4.1.50.0 to 4.1.81.0.
T020979,Biot Device,user adding issue ,user adding issue,"As per the remote session, we guide them on how to add a user to the application, how to enroll a finger in the application, how to assign an ESS invitation to a user, and explain the use of GEO location and how to assign a GEO location to a particular user.","As per the remote session, we guide them on how to add a user to the application, how to enroll a finger in the application, how to assign an ESS invitation to a user, and explain the use of GEO location and how to assign a GEO location to a particular user."
T020980,BioScribe 2C,automatic restart,The client's issue is that the device is restarting automatically,The client's issue is that the device is restarting automatically require rma link,Verified Rma for RMA000686
T020981,UniRover 4S,Battery Drain and Charging Time,Battery Drain and Charging Time,creating the RMA,Verified Rma for RMA000687
T020983,,Door Access not working,"Dear Team, Request to call log for one Access control and Door Lock not working Ground Floor CD Wing fire Exit gate. Please visit it and check on priority. We attached some reference image here to help you… Thanks &",A hardware visit is needed because the door interlocking system is not working. I have emailed the hardware team to schedule the visit.,"A hardware visit was scheduled for today, and our engineer, Mr. Jayesh Patel, visited the Zydus Hospital location and resolved the reported issue."
T020983,,Door Access not working,"Dear Team, Request to call log for one Access control and Door Lock not working Ground Floor CD Wing fire Exit gate. Please visit it and check on priority. We attached some reference image here to help you… Thanks &",Waiting for scheduled the hardware visit. ,"A hardware visit was scheduled for today, and our engineer, Mr. Jayesh Patel, visited the Zydus Hospital location and resolved the reported issue."
T020983,,Door Access not working,"Dear Team, Request to call log for one Access control and Door Lock not working Ground Floor CD Wing fire Exit gate. Please visit it and check on priority. We attached some reference image here to help you… Thanks &",I have created the hardware visit SOW details and shared them with Raj. Kindly arrange the hardware visit and share the schedule with the client accordingly.,"A hardware visit was scheduled for today, and our engineer, Mr. Jayesh Patel, visited the Zydus Hospital location and resolved the reported issue."
T020983,,Door Access not working,"Dear Team, Request to call log for one Access control and Door Lock not working Ground Floor CD Wing fire Exit gate. Please visit it and check on priority. We attached some reference image here to help you… Thanks &",Waiting for schedule the hardware visit. ,"A hardware visit was scheduled for today, and our engineer, Mr. Jayesh Patel, visited the Zydus Hospital location and resolved the reported issue."
T020983,,Door Access not working,"Dear Team, Request to call log for one Access control and Door Lock not working Ground Floor CD Wing fire Exit gate. Please visit it and check on priority. We attached some reference image here to help you… Thanks &","A hardware visit was scheduled for today, and our engineer, Mr. Jayesh Patel, visited the Zydus Hospital location and resolved the reported issue.","A hardware visit was scheduled for today, and our engineer, Mr. Jayesh Patel, visited the Zydus Hospital location and resolved the reported issue."
T020984,,Apprentice employees punching process not done,Below 2 apprentice employees punching process not done (Access Not Allowed). Hence please do the needful on urgent basis. Emp. Status Code Name Card ID Active APP072 PAWAN 48422325 Active APP073 ROOPESH KUMAR VISHWKARMA 21855231,The reported issue has been resolved.,The reported issue has been resolved.
T020985,,Issue with Importing Data into Software at Nigahi Site,"Dear Spectra Team Member,I hope this message finds you well.I am currently facing an issue while attempting to import data into the software at the Nigahi site.Could you please assist in resolving this matter at your earliest convenience?Contact Person – Parthav PatelContact Number – 9879629844Thank you for your attention to this issue. I look forward to your support.Best regards,Parthav Patel HR DepartmentP. C. Patel Infra Pvt. Ltd.",Will connect after sometime,"The client was facing an issue with importing data into the iApp. We took remote access and guided them through the correct process to import the data. After this, the issue was successfully resolved."
T020985,,Issue with Importing Data into Software at Nigahi Site,"Dear Spectra Team Member,I hope this message finds you well.I am currently facing an issue while attempting to import data into the software at the Nigahi site.Could you please assist in resolving this matter at your earliest convenience?Contact Person – Parthav PatelContact Number – 9879629844Thank you for your attention to this issue. I look forward to your support.Best regards,Parthav Patel HR DepartmentP. C. Patel Infra Pvt. Ltd.",Will connect after sometime,"The client was facing an issue with importing data into the iApp. We took remote access and guided them through the correct process to import the data. After this, the issue was successfully resolved."
T020985,,Issue with Importing Data into Software at Nigahi Site,"Dear Spectra Team Member,I hope this message finds you well.I am currently facing an issue while attempting to import data into the software at the Nigahi site.Could you please assist in resolving this matter at your earliest convenience?Contact Person – Parthav PatelContact Number – 9879629844Thank you for your attention to this issue. I look forward to your support.Best regards,Parthav Patel HR DepartmentP. C. Patel Infra Pvt. Ltd.",As the client issue is that they are not able to import the data into the iapp so we took the remote and show them how to import the data after that the issue is resolved ,"The client was facing an issue with importing data into the iApp. We took remote access and guided them through the correct process to import the data. After this, the issue was successfully resolved."
T020986,,EM Lock Issue.,"Dear Team, One of our EM lock is having issue, the lock gets deactivated on frequent basis, please attend the issue on priority, since this lock is of entry exit door. Thanks &",trying to reach the client but somehow not able to connect with them.,Client is not responding .
T020986,,EM Lock Issue.,"Dear Team, One of our EM lock is having issue, the lock gets deactivated on frequent basis, please attend the issue on priority, since this lock is of entry exit door. Thanks &",trying to reach the client but somehow not able to connect with them.,Client is not responding .
T020986,,EM Lock Issue.,"Dear Team, One of our EM lock is having issue, the lock gets deactivated on frequent basis, please attend the issue on priority, since this lock is of entry exit door. Thanks &",trying to reach the client but somehow not able to connect with them.,Client is not responding .
T020986,,EM Lock Issue.,"Dear Team, One of our EM lock is having issue, the lock gets deactivated on frequent basis, please attend the issue on priority, since this lock is of entry exit door. Thanks &",trying to reach the client but somehow not able to connect with them.,Client is not responding .
T020987,,Urgent Repair Request - Biometric Attendance Machine,"Dear Sir,We are send the biometric attendance punch machine for repairing at Ahmedabad.IssuesThe machine is currently not recognizing fingerprints, and not powering on.Other Issues: damaged power supply parts.This malfunction is impact on disrupting employee attendance tracking.For your referenceCourier company name DTDCTracking ID D34316741 Thanks &",Will connect after sometime,the client has send the device
T020987,,Urgent Repair Request - Biometric Attendance Machine,"Dear Sir,We are send the biometric attendance punch machine for repairing at Ahmedabad.IssuesThe machine is currently not recognizing fingerprints, and not powering on.Other Issues: damaged power supply parts.This malfunction is impact on disrupting employee attendance tracking.For your referenceCourier company name DTDCTracking ID D34316741 Thanks &",Will connect after sometime,the client has send the device
T020987,,Urgent Repair Request - Biometric Attendance Machine,"Dear Sir,We are send the biometric attendance punch machine for repairing at Ahmedabad.IssuesThe machine is currently not recognizing fingerprints, and not powering on.Other Issues: damaged power supply parts.This malfunction is impact on disrupting employee attendance tracking.For your referenceCourier company name DTDCTracking ID D34316741 Thanks &",We are currently awaiting the client to send the device in order to proceed with resolving the issue.,the client has send the device
